container_id,receptacle_model_id,assignment_date,last_updated_date,group_name,address,city,state,zip,neighborhood,Number of Cans,dpw_division,council_district,ward,fire_zone,x,y
852,74,2018-04-17T13:22:43,2021-11-15T03:21:31,3rd Division,14 Elmore Street,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.97733,40.44461
853,74,2018-04-17T13:22:43,2021-11-12T13:30:22,3rd Division,5017 Second Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,1,3,5,15,2-13,-79.94343415,40.40796005
854,74,2018-04-17T13:22:43,2021-11-15T03:40:55,3rd Division,1800 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92298555,40.43678055
855,74,2018-04-17T13:22:43,2021-11-15T03:17:32,3rd Division,2209 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.923,40.43262
856,74,2018-04-17T13:22:43,2021-11-15T03:23:28,3rd Division,5739 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.92358725,40.43801348
857,74,2018-04-17T13:22:43,2021-11-15T03:17:27,3rd Division,5800 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.92285754,40.43811273
858,74,2018-04-17T13:22:43,2021-11-15T03:11:24,3rd Division,2001 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.98030329,40.44375571
859,74,2018-04-17T13:22:43,2021-11-15T14:05:23,3rd Division,5800 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.92318314,40.43801102
860,74,2018-04-17T13:22:43,2021-11-15T03:19:22,3rd Division,2137 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.97761235,40.44495995
861,74,2018-04-17T13:22:43,2021-11-15T03:04:29,3rd Division,1707 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.92290067,40.43777601
862,74,2018-04-17T13:22:43,2021-11-12T03:31:21,3rd Division,5006 Second Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,1,3,5,15,2-13,-79.9437231,40.40830949
863,74,2018-04-17T13:22:43,2021-11-15T03:24:31,3rd Division,2338 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92339,40.43002
864,74,2018-04-17T13:22:43,2021-11-15T03:31:36,3rd Division,1720 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92303573,40.43741382
865,74,2018-04-17T13:22:43,2021-11-15T13:31:23,5th Division,1 Poplar Street,Pittsburgh,Pennsylvania,15205,Westwood,1,5,2,28,1-18,-80.05326505,40.42785214
866,74,2018-04-17T13:22:44,2021-11-14T13:09:21,2nd Division,7922 Frankstown Avenue,Pittsburgh,Pennsylvania,15221,East Hills,1,2,9,13,3-17,-79.88506,40.45523
868,74,2018-04-17T13:22:44,2021-11-15T13:14:21,3rd Division,5822 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.92197226,40.438003
870,74,2018-04-17T13:22:44,2021-11-15T03:10:27,3rd Division,5804 Forward Avenue,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92333228,40.42964697
872,74,2018-04-17T13:22:44,2021-11-15T13:13:30,3rd Division,1730 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92300948,40.43706966
873,74,2018-04-17T13:22:44,2021-11-15T03:23:32,3rd Division,5808 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.92249217,40.4379991
874,74,2018-04-17T13:22:44,2021-11-15T13:28:23,5th Division,2418 Durbin Street,Pittsburgh,Pennsylvania,15205,Oakwood,1,5,2,28,1-19,-80.06716669,40.42591357
875,74,2018-04-17T13:22:44,2021-11-15T03:24:29,4th Division,1700 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.98188628,40.42877209
876,74,2018-04-17T13:22:44,2021-11-12T03:32:29,3rd Division,2219 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92313,40.43219
877,74,2018-04-17T13:22:44,2021-11-15T03:18:30,4th Division,1832 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.97929555,40.42861821
879,74,2018-04-17T13:22:44,2021-11-15T03:13:37,5th Division,1704 Noblestown Road,Pittsburgh,Pennsylvania,15205,Westwood,1,5,2,28,1-18,-80.0510889,40.43744084
881,74,2018-04-17T13:22:44,2021-11-15T03:23:18,4th Division,1933 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.97771345,40.42853655
882,74,2018-04-17T15:33:33,2021-11-15T03:02:28,5th Division,2100 Noblestown Road,Pittsburgh,Pennsylvania,15205,Westwood,1,5,2,28,1-18,-80.05322,40.43112
883,74,2018-04-17T15:33:33,2021-11-15T11:06:23,5th Division,1603 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Duquesne Heights,1,5,2,19,4-1,-80.02323778,40.44047766
884,74,2018-04-17T15:33:33,2021-11-15T03:23:28,3rd Division,2163 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.97687,40.44527
885,74,2018-04-17T15:33:33,2021-11-15T03:43:50,3rd Division,2145 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.97742951,40.44503378
886,74,2018-04-17T15:33:33,2021-11-15T09:20:31,2nd Division,238 Shady Avenue,Pittsburgh,Pennsylvania,15206,Shadyside,1,2,8,7,3-11,-79.92227439,40.45836177
887,74,2018-04-17T15:33:33,2021-11-15T03:09:19,3rd Division,2000 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,5,2-1,-79.9802605,40.44363425
888,74,2018-04-17T15:33:33,2021-11-15T03:17:22,3rd Division,1688 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,8,14,2-18,-79.92309629,40.43828822
889,74,2018-04-17T15:33:33,2021-11-15T03:10:25,3rd Division,2121 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.97822193,40.44457195
890,74,2018-04-17T15:33:33,2021-11-15T03:19:31,3rd Division,5802 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.92268189,40.43811932
891,74,2018-04-17T15:33:34,2021-11-15T03:04:34,3rd Division,5813 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.92235896,40.43813834
893,74,2018-04-17T15:33:34,2021-11-14T13:14:19,3rd Division,430 Greenfield Ave,Pittsburgh,Pennsylvania,15207,Greenfield,1,3,5,15,2-12,-79.94264202,40.42554039
894,74,2018-04-18T10:46:41,2021-11-15T13:26:23,2nd Division,7201 Frankstown Avenue,Pittsburgh,Pennsylvania,15208,Homewood North,1,2,9,13,3-17,-79.89606,40.4575
895,74,2018-04-18T10:46:41,2021-11-15T03:45:34,1st Division,20 East General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-20,-80.00363771,40.44843972
896,74,2018-04-18T10:46:41,2021-11-15T03:18:25,3rd Division,117 South Bouquet Street,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,8,4,2-14,-79.95728331,40.44236731
897,74,2018-04-18T10:46:41,2021-11-15T04:21:30,3rd Division,5876 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.92010757,40.4379815
898,74,2018-04-18T10:46:41,2021-11-15T03:31:39,3rd Division,5819 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.92204462,40.43814505
899,74,2018-04-18T10:46:41,2021-11-15T03:41:50,3rd Division,5885 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.92002,40.43812
900,74,2018-04-18T10:46:41,2021-11-15T15:05:27,5th Division,2827 Chartiers Ave,Pittsburgh,Pennsylvania,15204,Sheraden,1,5,2,20,1-16,-80.05478,40.45351
901,74,2018-04-18T10:46:41,2021-11-15T03:24:33,5th Division,1900 Woodville Avenue,Pittsburgh,Pennsylvania,15220,West End,1,5,2,20,1-17,-80.03151,40.43373
902,74,2018-04-18T10:46:41,2021-11-15T03:35:26,3rd Division,5880 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.91983815,40.43801189
903,74,2018-04-18T10:46:41,2021-11-15T03:43:30,3rd Division,3700 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95749326,40.4411137
904,74,2018-04-18T10:46:41,2021-11-15T13:29:20,3rd Division,3618 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95765677,40.44097802
905,74,2018-04-18T10:46:41,2021-11-15T03:15:38,3rd Division,5888 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.91960735,40.43797732
906,74,2018-04-18T10:46:41,2021-11-15T03:15:17,3rd Division,3718 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95785463,40.44210065
907,74,2018-04-18T10:46:41,2021-11-15T13:14:22,3rd Division,5819 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.92217561,40.43813837
908,74,2018-04-18T10:46:41,2021-11-15T03:06:33,3rd Division,5846 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-18,-79.92117603,40.43798527
911,74,2018-04-18T10:46:41,2021-11-15T14:05:25,5th Division,2138 Noblestown Road,Pittsburgh,Pennsylvania,15205,Westwood,1,5,2,28,1-18,-80.0527,40.43176
913,74,2018-04-18T10:46:41,2021-11-15T09:20:39,5th Division,431 South Main Street,Pittsburgh,Pennsylvania,15220,West End,1,5,2,20,1-17,-80.03413196,40.44111261
914,74,2018-04-18T10:46:42,2021-11-12T03:08:20,5th Division,312 South Main Street,Pittsburgh,Pennsylvania,15220,West End,1,5,2,20,1-17,-80.03218167,40.44195407
915,74,2018-07-27T13:18:52,2021-11-15T03:46:26,2nd Division,7114 Kelly Street,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89905816,40.45594412
916,74,2018-07-27T13:18:52,2021-11-15T03:11:20,2nd Division,7101 Frankstown Avenue,Pittsburgh,Pennsylvania,15208,Homewood North,1,2,9,13,3-17,-79.89838374,40.45793702
917,74,2018-07-27T13:18:52,2021-11-15T03:16:16,2nd Division,7535 Penn Avenue,Pittsburgh,Pennsylvania,15221,Point Breeze North,1,2,9,14,3-14,-79.89487634,40.44714084
918,74,2018-07-27T13:18:52,2021-10-21T13:19:26,4th Division,702 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.02155799,40.39477631
919,74,2018-07-27T13:18:52,2021-11-15T03:06:23,2nd Division,603 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Larimer,1,2,9,12,3-12,-79.90779708,40.46170932
920,74,2018-07-27T13:18:53,2021-11-15T03:10:22,2nd Division,5218 Friendship Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-23,-79.93905213,40.46195336
921,74,2018-07-27T13:18:53,2021-11-15T16:20:26,2nd Division,804 North Negley Avenue,Pittsburgh,Pennsylvania,15206,Highland Park,1,2,7,11,3-9,-79.92614605,40.47164546
923,74,2018-07-27T13:18:53,2021-11-15T13:11:23,2nd Division,5482 Penn Avenue,Pittsburgh,Pennsylvania,15206,Friendship,1,2,9,8,3-23,-79.93256209,40.46403983
924,74,2018-07-27T13:18:53,2021-11-15T03:24:20,2nd Division,7734 Kelly Street,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.88728346,40.45326375
925,74,2018-07-27T13:18:53,2021-11-15T03:06:25,2nd Division,6640 Frankstown Avenue,Pittsburgh,Pennsylvania,15206,Larimer,1,2,9,12,3-10,-79.90946601,40.45892163
926,74,2018-07-27T13:18:53,2021-11-15T03:17:31,2nd Division,6490 Frankstown Avenue,Pittsburgh,Pennsylvania,15206,Larimer,1,2,9,12,3-10,-79.91399303,40.46043831
927,74,2018-07-27T13:18:53,2021-11-15T13:34:27,2nd Division,519 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92255,40.46663
928,74,2018-07-27T13:18:53,2021-11-15T13:26:23,4th Division,1133 Merrick Avenue,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.01325535,40.39207305
929,74,2018-07-27T13:18:53,2021-11-15T14:20:27,2nd Division,7053 Frankstown Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89868044,40.45785464
930,74,2018-07-27T13:18:53,2021-11-15T13:24:22,2nd Division,149 South Negley Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,8,3-23,-79.93152548,40.4619967
931,74,2018-07-27T13:18:53,2021-11-15T03:45:27,2nd Division,601 North Negley Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92753076,40.46890426
932,74,2018-07-27T13:18:53,2021-11-15T03:44:41,4th Division,926 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.01842876,40.39246874
933,74,2018-07-27T13:18:53,2021-11-15T03:21:22,2nd Division,5407 Friendship Avenue,Pittsburgh,Pennsylvania,15232,Bloomfield,1,2,7,8,3-23,-79.93638205,40.46169364
934,74,2018-07-27T13:18:53,2021-11-15T13:26:24,2nd Division,310 Paulson Avenue,Pittsburgh,Pennsylvania,15206,Larimer,1,2,9,12,3-12,-79.91296416,40.46282575
935,74,2018-07-27T13:18:53,2021-11-15T03:45:30,2nd Division,1153 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,1,2,9,12,3-15,-79.89898221,40.46478028
936,74,2018-07-27T13:18:53,2021-11-15T03:10:25,2nd Division,710 North Homewood Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89681857,40.45592772
937,74,2018-07-27T13:18:54,2021-11-15T03:03:23,2nd Division,7117 Bennett Street,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89830436,40.45678668
938,74,2018-07-27T13:18:54,2021-11-15T03:43:27,2nd Division,6471 Frankstown Avenue,Pittsburgh,Pennsylvania,15206,Larimer,1,2,9,12,3-10,-79.91498291,40.46090922
939,74,2018-07-27T13:18:54,2021-11-15T03:19:23,2nd Division,6967 Frankstown Avenue,Pittsburgh,Pennsylvania,15208,Homewood West,1,2,9,12,3-17,-79.90138117,40.45849907
940,74,2018-07-27T13:18:54,2021-11-15T03:23:35,2nd Division,6286 East Liberty Boulevard,Pittsburgh,Pennsylvania,15206,Larimer,1,2,9,12,3-10,-79.91722562,40.46346259
941,74,2018-07-27T13:18:54,2021-11-15T03:01:18,2nd Division,4010 Penn Avenue,Pittsburgh,Pennsylvania,15224,Central Lawrenceville,1,2,7,9,3-6,-79.95773511,40.46527537
942,74,2018-07-27T13:18:54,2021-11-15T03:11:32,2nd Division,5611 Elmer Street,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-22,-79.93301621,40.4530568
943,74,2018-07-27T13:18:54,2021-11-15T03:10:23,2nd Division,6369 East Liberty Boulevard,Pittsburgh,Pennsylvania,15206,Larimer,1,2,9,12,3-10,-79.91557,40.46054
944,74,2018-07-27T13:18:54,2021-11-15T13:03:26,2nd Division,130 South Whitfield Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,8,3-11,-79.92628224,40.46107072
945,74,2018-07-27T13:18:54,2021-11-15T13:21:24,2nd Division,125 South Beatty Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,8,3-11,-79.92723755,40.46163201
946,74,2018-07-27T13:18:54,2021-11-15T13:28:21,2nd Division,5404 Centre Ave,Pittsburgh,Pennsylvania,15232,Bloomfield,1,2,7,8,3-22,-79.93813268,40.45612928
947,74,2018-07-27T13:18:54,2021-11-15T04:00:26,2nd Division,501 Larimer Avenue,Pittsburgh,Pennsylvania,15206,Larimer,1,2,9,12,3-12,-79.9143897,40.46539533
948,74,2018-07-27T13:18:54,2021-11-15T12:05:20,2nd Division,5538 Stanton Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,7,11,3-9,-79.92654554,40.4715552
949,74,2018-07-27T13:18:54,2021-11-15T03:45:27,2nd Division,5305 Baum Boulevard,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-23,-79.93932338,40.45662959
950,74,2018-07-27T13:18:54,2021-11-15T03:22:25,2nd Division,8200 Bennett Street,Pittsburgh,Pennsylvania,15221,East Hills,1,2,9,13,3-17,-79.88084859,40.45458821
951,74,2018-07-27T13:18:54,2021-11-15T03:22:24,2nd Division,3722 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,1,2,7,6,3-6,-79.96158474,40.46453034
952,74,2018-07-27T13:18:54,2021-11-15T08:10:19,2nd Division,119 North Sheridan Ave,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92321626,40.46163017
953,74,2018-07-27T13:18:54,2021-11-15T03:43:31,2nd Division,6648 Fifth Avenue,Pittsburgh,Pennsylvania,15206,Shadyside,1,2,8,7,2-17,-79.91303822,40.45403986
954,74,2018-07-27T13:18:54,2021-11-15T03:40:26,2nd Division,4951 Centre Ave,Pittsburgh,Pennsylvania,15213,Bloomfield,1,2,7,8,2-23,-79.94458541,40.45416934
955,74,2018-07-27T13:18:54,2021-11-15T12:05:22,2nd Division,4052 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.95541714,40.4630473
956,74,2018-08-06T13:35:25,2021-11-15T13:24:24,2nd Division,1626 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,1,2,9,12,3-18,-79.89204904,40.47117474
958,74,2018-07-27T13:18:54,2021-11-15T13:14:17,2nd Division,Ansley Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92628327,40.46322012
959,74,2018-07-27T13:18:55,2021-11-15T03:23:24,2nd Division,3623 Liberty Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,1,2,7,6,3-6,-79.96383827,40.46194844
960,74,2018-07-27T13:18:55,2021-11-15T15:05:18,2nd Division,5614 Walnut Street,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-11,-79.93104195,40.45199512
961,74,2018-07-27T13:18:55,2021-11-15T10:05:25,2nd Division,6600 Fifth Avenue,Pittsburgh,Pennsylvania,15206,Shadyside,1,2,8,7,2-17,-79.91519236,40.45372827
962,74,2018-07-27T13:18:55,2021-11-15T13:29:25,4th Division,915 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.01849942,40.39279428
963,74,2018-07-27T13:18:55,2021-11-15T03:03:17,2nd Division,120 South Whitfield Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,8,3-8,-79.92587274,40.46162429
964,74,2018-07-27T13:18:55,2021-11-15T03:10:23,2nd Division,7121 Bennett Street,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89806631,40.45673236
965,74,2018-07-27T13:18:55,2021-11-15T03:45:23,2nd Division,6508 Frankstown Avenue,Pittsburgh,Pennsylvania,15206,Larimer,1,2,9,12,3-10,-79.91323466,40.46032319
966,74,2018-07-27T13:18:55,2021-11-15T13:05:19,2nd Division,130 South Whitfield Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,8,3-11,-79.92617564,40.46088198
967,74,2018-07-27T13:18:55,2021-11-15T09:20:27,2nd Division,229 Stratford Avenue,Pittsburgh,Pennsylvania,15206,Friendship,1,2,7,8,3-23,-79.93320367,40.46105262
968,74,2018-07-27T13:18:55,2021-11-15T13:14:24,2nd Division,7246 Kelly Street,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89529914,40.45508056
969,74,2018-07-27T13:18:55,2021-11-15T03:20:39,2nd Division,5879 Centre Ave,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,8,3-11,-79.92878678,40.45893155
970,74,2018-07-27T13:18:55,2021-11-15T13:13:23,2nd Division,5318 Friendship Avenue,Pittsburgh,Pennsylvania,15232,Bloomfield,1,2,7,8,3-23,-79.9377309,40.46185775
973,74,2018-07-27T13:18:55,2021-11-15T03:00:33,2nd Division,420 Roup Avenue,Pittsburgh,Pennsylvania,15206,Friendship,1,2,7,8,3-23,-79.93465,40.45818
974,74,2018-07-27T13:18:56,2021-11-15T13:19:24,2nd Division,1114 North Murtland Street,Pittsburgh,Pennsylvania,15208,Homewood West,1,2,9,12,3-18,-79.90026416,40.46088942
975,74,2018-07-27T13:18:56,2021-11-15T03:20:17,2nd Division,7103 Penn Avenue,Pittsburgh,Pennsylvania,15208,Point Breeze North,1,2,9,14,3-14,-79.9034661,40.44997259
976,74,2018-07-27T13:18:56,2021-11-15T03:16:38,4th Division,742 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,1,5,4,19,4-26,-80.02042102,40.39391689
977,74,2018-07-27T13:18:56,2021-11-15T14:05:20,2nd Division,301 Larimer Avenue,Pittsburgh,Pennsylvania,15206,Larimer,1,2,9,12,3-10,-79.91599,40.46415
978,74,2018-07-27T13:18:56,2021-11-15T03:20:19,3rd Division,1854 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-1,-79.97968081,40.43736016
979,74,2018-07-27T13:18:56,2021-11-15T03:10:25,2nd Division,7237 Kelly Street,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89560467,40.4551562
980,74,2018-07-27T13:18:56,2021-11-15T03:46:24,2nd Division,7120 Kelly Street,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89800452,40.45582479
981,74,2018-07-27T13:18:56,2021-11-15T03:17:23,2nd Division,4901 Friendship Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.94546871,40.46273137
982,74,2018-07-27T13:18:56,2021-11-15T13:20:28,3rd Division,1730 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-1,-79.981573,40.4374555
983,74,2018-07-27T13:18:56,2021-11-15T13:15:52,3rd Division,1714 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-1,-79.98201249,40.4383587
984,74,2018-07-27T13:18:56,2021-11-14T13:45:27,2nd Division,906 North Homewood Avenue,Pittsburgh,Pennsylvania,15208,Homewood North,1,2,9,13,3-17,-79.896135,40.45764788
985,74,2018-07-27T13:18:56,2021-11-15T03:09:26,3rd Division,1425 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-4,-79.98536419,40.43762173
986,74,2018-07-27T13:18:56,2021-11-15T03:23:24,2nd Division,421 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92278,40.46568
987,74,2018-07-27T13:18:56,2021-11-15T03:02:21,2nd Division,7721 Kelly Street,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89611986,40.45538957
988,74,2018-07-27T13:18:56,2021-11-15T13:13:23,2nd Division,534 North Braddock Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89166,40.45205884
989,74,2018-07-27T13:18:56,2021-11-15T03:19:32,2nd Division,3950 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Lower Lawrenceville,1,2,7,6,3-6,-79.95737868,40.46273833
991,74,2018-07-27T13:18:56,2021-11-15T13:35:24,2nd Division,1101 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Lincoln-Lemington-Belmar,1,2,9,12,3-15,-79.9005,40.46436
992,74,2018-07-27T13:18:56,2021-11-15T13:17:25,2nd Division,4420 Penn Avenue,Pittsburgh,Pennsylvania,15201,Central Lawrenceville,1,2,7,9,3-6,-79.95261,40.46617
993,74,2018-07-27T13:18:56,2021-11-15T03:26:24,2nd Division,819 Brushton Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.88822347,40.45539959
994,74,2018-07-27T13:18:56,2021-11-15T03:06:23,2nd Division,5140 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-23,-79.94225405,40.45793178
995,74,2018-07-27T13:18:57,2021-11-15T03:22:23,2nd Division,410 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92345725,40.46463287
996,74,2018-07-27T13:18:57,2021-11-15T03:27:16,2nd Division,3657 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,1,2,7,6,3-6,-79.96276551,40.46432459
997,74,2018-07-27T13:18:57,2021-11-15T03:12:22,2nd Division,3649 Liberty Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,1,2,7,6,3-6,-79.961843,40.46215302
998,74,2018-07-27T13:18:57,2021-11-11T13:13:29,2nd Division,804 North Negley Avenue,Pittsburgh,Pennsylvania,15206,Highland Park,1,2,7,11,3-9,-79.92629935,40.47166567
999,74,2018-07-27T13:18:57,2021-11-15T03:21:26,2nd Division,7317 Frankstown Avenue,Pittsburgh,Pennsylvania,15208,Homewood North,1,2,9,13,3-17,-79.89336099,40.45679801
1000,74,2018-07-27T13:18:57,2021-11-15T03:16:43,2nd Division,8000 Frankstown Avenue,Pittsburgh,Pennsylvania,15221,East Hills,1,2,9,13,3-17,-79.88462191,40.45531946
1001,74,2018-07-27T13:18:57,2021-11-15T13:06:56,2nd Division,7705 Frankstown Avenue,Pittsburgh,Pennsylvania,15208,Homewood North,1,2,9,13,3-17,-79.88788666,40.45556936
